id,sourceWorkbookRow,bee,family,rank,beeSide,interaction,interactionGroup,interactionMeaning,partner,partnerFamily,partnerGenus,partnerKingdom,plant,sourceBacked,locality,locationClass,localityScore,lat,lon,distanceMi,eventDate,basis,sourceShort,citation,sourceUrl,sourceArchiveURI,referenceDoi
3256,22879,Perdita foveata brachycephala,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,19593754-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3257,22880,Osmia subfasciata subfasciata,Megachilidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,"Kerrville, 8 mi NW",regional locality text,2,30.129,-99.2346,81.7,1953-04-22T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,187b21a2-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3258,22881,Perdita ignota crawfordi,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Symphyotrichum subulatum,Asteraceae,Symphyotrichum,Plantae,True,True,Flatonia,regional locality text,2,31.3086,-97.6297,92.3,1970-09-12T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18d3d501-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3259,22882,Melissodes tristis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,"Concan, 8 mi S",≤150 mi from Kyle coordinate,1,29.3793,-99.7122,117.9,1952-04-14T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1793251c-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3260,22883,Melissodes coreopsis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Haplopappus,Asteraceae,Haplopappus,Plantae,True,True,"Ft. Davis, 41 mi NE",≤150 mi from Kyle coordinate,1,29.2186,-98.2767,58.4,1970-09-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18616f49-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3261,22884,Andrena primulifrons,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Physaria,Brassicaceae,Physaria,,False,True,"Mason, 12 mi N",regional locality text,2,30.9221,-99.2303,103.2,1952-04-13T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1894cd81-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3262,22885,Coelioxys edita,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,"Goliad, 16 mi E",≤150 mi from Kyle coordinate,1,28.6681,-97.1244,101.9,1953-05-08T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,190750ba-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3263,22886,Macrotera crassa,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,187bb593-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3264,22887,Perdita scopata,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,"Lexington, 6 mi S",regional locality text,2,30.3322,-97.0114,56.9,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18fea2d7-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3265,22888,Diadasia rinconis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,Davis Mountains,≤150 mi from Kyle coordinate,1,28.7994,-98.7569,97.8,1954-04-17T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1955e0a5-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3266,22889,Perdita munita,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Solanum,Solanaceae,Solanum,Archaeplastida,True,True,Davis Mountains,≤150 mi from Kyle coordinate,1,28.7994,-98.7569,97.8,1954-04-17T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18c7ec99-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3267,22890,Anthophorula micheneri,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Agalinis purpurea,Orobanchaceae,Agalinis,Archaeplastida,True,True,Flatonia,regional locality text,2,29.6875,-97.1083,50.6,1970-09-12T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18768076-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3268,22891,Melissodes tristis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Dalea pogonathera,Fabaceae,Dalea,Plantae,True,True,"Ft. Davis, 46 mi NE",≤150 mi from Kyle coordinate,1,29.2697,-98.2179,53.8,1970-09-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,190e5f3d-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3269,22892,Megachile policaris,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,Harper,regional locality text,2,30.2997,-99.2439,84.4,1953-04-17T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,17ff6fd2-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3270,22893,Perdita purpurascens,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Helianthus annuus,Asteraceae,Helianthus,Archaeplastida,True,True,Elgin,≤50 mi from Kyle coordinate,3,30.3494,-97.37,39.2,1969-05-24T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,189e31dc-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3271,22894,Anthophorula micheneri,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Agalinis purpurea,Orobanchaceae,Agalinis,Archaeplastida,True,True,Flatonia,regional locality text,2,29.6875,-97.1083,50.6,1970-09-12T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1900d497-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3272,22895,Andrena andrenoides,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Lexington,regional locality text,2,30.4189,-97.0114,59.6,1951-03-24T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18cd17dd-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3273,22896,Diadasia rinconis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,Davis Mountains,≤150 mi from Kyle coordinate,1,28.7994,-98.7569,97.8,1954-04-17T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1903e49b-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3274,22897,Megachile addenda,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Tephrosia virginiana,Fabaceae,Tephrosia,Plantae,True,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,179c7add-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3275,22898,Perdita purpurascens,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1880adfa-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3276,22899,Andrena personata,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Luling,≤50 mi from Kyle coordinate,3,29.6803,-97.6472,25.4,1951-03-30T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18b33271-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3277,22900,Perdita purpurascens,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1830814a-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3278,22901,Perdita (Hexaperdita) ignota isopappi x crawfordi,Andrenidae,unknown,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Bradburia pilosa,Asteraceae,Bradburia,Plantae,True,True,"Lexington, 7 mi N",regional locality text,2,30.5201,-97.0114,63.4,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18b0a46d-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3279,22902,Megachile parallela,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,Goliad,≤150 mi from Kyle coordinate,1,28.668,-97.388,95.9,1953-05-08T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18124c72-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3280,22903,Chalicodoma (Chelostomoides),Megachilidae,unknown,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Tephrosia virginiana,Fabaceae,Tephrosia,Plantae,True,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,17e3dae1-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3281,22904,Perdita foveata brachycephala,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18e340f4-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3282,22905,Andrena crawfordi,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Polygala alba,Polygalaceae,Polygala,Plantae,True,True,Paige,≤50 mi from Kyle coordinate,3,30.2111111,-97.1144444,48.1,1953-04-24T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18f9e11c-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3283,22906,Agapostemon texanus,Halictidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18e74c5d-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3284,22907,Melissodes tepaneca,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,"Concan, 8 mi S",≤150 mi from Kyle coordinate,1,29.3793,-99.7122,117.9,1952-04-14T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,180dc70f-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3285,22908,Centris atripes,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Dalea pogonathera,Fabaceae,Dalea,Plantae,True,True,"Ft. Davis, 46 mi NE",≤150 mi from Kyle coordinate,1,29.2697,-98.2179,53.8,1970-09-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,197871e9-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3286,22909,Augochlorella karankawa,Halictidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18e19f13-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3287,22910,Hoplitis simplex,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Luling,≤50 mi from Kyle coordinate,3,29.6803,-97.6472,25.4,1951-03-20T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,17fe09c7-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3288,22911,Osmia subfasciata subfasciata,Megachilidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Brazoria truncata,Lamiaceae,Brazoria,Plantae,True,True,"Goliad, 16 mi E",≤150 mi from Kyle coordinate,1,28.6681,-97.1244,101.9,1953-05-07T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,1908a9d3-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3289,22912,Megachile policaris,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Helenium autumnale,Asteraceae,Helenium,Plantae,True,True,Johnson City,≤50 mi from Kyle coordinate,3,30.2767,-98.4117,37.6,1953-04-16T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18b59ccc-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3290,22913,Perdita ignota isopappi,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Haplopappus,Asteraceae,Haplopappus,Plantae,True,True,Flatonia,regional locality text,2,31.3086,-97.6297,92.3,1970-09-12T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,190b1461-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3291,22914,Macrotera crassa,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18372248-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3292,22915,Melissodes tepaneca,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,"Giddings, 7 mi SW",≤150 mi from Kyle coordinate,1,30.1109,-97.0188,52.0,1953-04-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18df5bea-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3293,22916,Perdita foveata brachycephala,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18b3c48a-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3294,22917,Chalicodoma (Chelostomoides),Megachilidae,unknown,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Tephrosia virginiana,Fabaceae,Tephrosia,Plantae,True,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-16T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,17e29c3b-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3295,22918,Perdita ignota crawfordi,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Bradburia pilosa,Asteraceae,Bradburia,Plantae,True,True,"Lexington, 6 mi S",regional locality text,2,30.3322,-97.0114,56.9,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,191fc249-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3296,22919,Melissodes tristis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Sphaeralcea,Malvaceae,Sphaeralcea,Plantae,True,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,183f8e40-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3297,22920,Melissodes tepaneca,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Brazoria truncata,Lamiaceae,Brazoria,Plantae,True,True,Harper,regional locality text,2,30.2997,-99.2439,84.4,1953-05-12T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,18cdb5a0-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3298,22921,Svastra petulca suffusa,Apidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Bastrop,≤50 mi from Kyle coordinate,3,30.1103,-97.315,34.7,1954-05-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,181ded37-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3299,22922,Andrena personata,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Luling,≤50 mi from Kyle coordinate,3,29.6803,-97.6472,25.4,1951-03-30T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,181a19ee-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
3300,22923,Megachile policaris,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,"Kerrville, 10 mi N",regional locality text,2,30.1918,-99.14,76.8,1953-04-22T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,194ad041-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
